data;URUBU - 001;URUBU - 002;URUBU - 003;URUBU - 004;URUBU - 005;URUBU - 006;URUBU - 007;URUBU - 008;URUBU - 009;URUBU - 010;URUBU - 011;URUBU - 012;URUBU - 014;URUBU - 015;URUBU - 016;URUBU - 017;URUBU - 018;URUBU - 019;URUBU - 020;URUBU - 021;URUBU - 022;URUBU - 023;URUBU - 025;URUBU - 026;URUBU - 030;URUBU - 031;URUBU - 032;URUBU - 033;URUBU - 034;URUBU - 035;URUBU - 036;URUBU - 037;URUBU - 038;URUBU - 039;URUBU - 040;URUBU - 041;URUBU - 042
26/SEPTEMBER/2019;None;None;0;0;0;0;0;None;None;0;None;0;None;None;0;None;0;None;None;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
27/SEPTEMBER/2019;None;None;0;0;0;0;0;None;None;0;None;0;None;None;0;None;0;None;0;None;None;0;None;None;None;0;0;None;None;None;None;None;None;None;None;None;None
28/SEPTEMBER/2019;None;None;0;0;0;0;0;None;None;0;None;0;None;None;0;None;0;None;0;None;None;0;None;None;None;0;0;None;None;None;None;None;None;None;None;None;None
29/SEPTEMBER/2019;None;None;0;0;0;0;0;None;None;0;None;0;None;None;0;None;0;None;0;None;None;0;None;None;None;0;0;None;None;None;None;None;None;None;None;None;None
30/SEPTEMBER/2019;None;None;0;0;0;0;0;None;None;0;None;0;None;None;0;None;0;None;0;None;None;0;None;None;None;0;0;None;None;None;None;None;None;None;None;None;None
31/SEPTEMBER/2019;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
1/OCTOBER/2019;None;None;0;0;0;0;0;None;None;0;None;0;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
2/OCTOBER/2019;None;None;0;0;0;0;0;None;None;0;None;0;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
3/OCTOBER/2019;None;None;0;0;0;0;0;None;None;0;None;0;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
4/OCTOBER/2019;None;None;0;0;0;0;0;None;None;0;None;0;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
5/OCTOBER/2019;None;None;0;0;0;0;0;None;None;0;None;0;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
6/OCTOBER/2019;None;None;0;0;0;0;0;None;None;0;None;0;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
7/OCTOBER/2019;None;None;0;0;0;0;0;None;None;0;None;0;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
8/OCTOBER/2019;None;None;0;0;0;0;0;None;None;0;None;0;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
9/OCTOBER/2019;None;None;0;0;0;0;0;None;None;0;None;0;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
10/OCTOBER/2019;None;None;0;0;0;0;0;None;None;0;None;0;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
11/OCTOBER/2019;None;None;0;0;0;0;0;None;None;0;None;0;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
12/OCTOBER/2019;None;None;0;0;0;0;0;None;None;0;None;0;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
13/OCTOBER/2019;None;None;0;0;0;0;0;None;None;0;None;0;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
14/OCTOBER/2019;None;None;0;0;0;0;0;None;None;0;None;0;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
15/OCTOBER/2019;None;None;0;0;0;0;0;None;None;0;None;30.47931;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
16/OCTOBER/2019;None;None;0;0;0;0;0;None;None;0;None;0;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
17/OCTOBER/2019;None;None;0;0;0;0;0;None;None;0;None;0;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
18/OCTOBER/2019;None;None;0;0;0;0;0;None;None;0;None;0;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
19/OCTOBER/2019;None;None;0;0;0;0;0;None;None;0;None;0;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
20/OCTOBER/2019;None;None;0;0;0;0;0;None;None;0;None;0;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
21/OCTOBER/2019;None;None;0;0;0;0;0;None;None;0;None;0;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
22/OCTOBER/2019;None;None;0;0;0;0;0;None;None;0;None;None;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
23/OCTOBER/2019;None;None;0;0;0;0;0;None;None;0;None;None;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
24/OCTOBER/2019;None;None;0;0;0;0;0;None;None;0;None;None;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
25/OCTOBER/2019;None;None;0;0;0;0;0;None;None;0;None;None;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
26/OCTOBER/2019;None;None;0;0;0;0;0;None;None;0;None;None;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
27/OCTOBER/2019;None;None;0;0;0;0;0;None;None;0;None;None;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
28/OCTOBER/2019;None;None;0;0;0;0;0;None;None;0;None;None;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
29/OCTOBER/2019;None;None;0;0;0;0;0;None;None;0;None;None;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
30/OCTOBER/2019;None;None;0;0;0;0;0;None;None;0;None;None;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
31/OCTOBER/2019;None;None;0;0;0;0;0;None;None;0;None;None;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
1/NOVEMBER/2019;None;None;0;0;0;0;0;None;None;0;None;None;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
2/NOVEMBER/2019;None;None;0;0;0;0;0;None;None;0;None;None;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
3/NOVEMBER/2019;None;None;0;0;0;0;0;None;None;0;None;None;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
4/NOVEMBER/2019;None;None;0;0;0;0;0;None;None;0;None;None;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
5/NOVEMBER/2019;None;None;0;0;0;0;0;None;None;0;None;None;None;None;0;None;0;None;13146.328;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
6/NOVEMBER/2019;None;None;0;0;0;0;0;None;None;0;None;None;None;None;0;None;0;None;20374.969;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
7/NOVEMBER/2019;None;None;0;0;0;0;0;None;None;0;None;None;None;None;0;None;0;None;20021.873;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
8/NOVEMBER/2019;None;None;0;0;0;0;0;0;None;0;None;None;None;None;0;None;0;None;17534.25;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
9/NOVEMBER/2019;None;None;0;0;0;0;0;0;None;0;None;None;None;None;0;None;0;None;21847.484;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
10/NOVEMBER/2019;None;None;0;0;0;0;0;0;None;0;None;None;None;None;0;None;0;None;29989.744;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
11/NOVEMBER/2019;None;None;0;0;0;0;0;0;None;0;None;None;None;None;0;None;0;None;16080.662;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
12/NOVEMBER/2019;None;None;0;0;0;0;0;0;None;0;None;None;None;None;0;None;0;None;23803.082;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
13/NOVEMBER/2019;None;None;0;0;0;0;0;0;None;0;None;None;None;None;0;None;0;None;26205.145;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
14/NOVEMBER/2019;None;None;0;0;0;0;0;0;None;0;None;None;None;None;0;None;0;None;20719.27;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
15/NOVEMBER/2019;None;None;0;0;0;0;0;0;None;0;None;None;None;None;0;None;0;None;17542.188;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
16/NOVEMBER/2019;None;None;0;0;0;0;0;0;None;0;None;None;None;None;0;None;0;None;21117.19;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
17/NOVEMBER/2019;None;None;0;0;0;0;0;0;None;0;None;None;None;None;0;None;0;None;13469.805;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
18/NOVEMBER/2019;None;None;0;0;0;0;0;0;None;0;None;None;None;None;0;None;0;None;17663.48;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
19/NOVEMBER/2019;None;None;0;0;0;0;0;0;None;0;None;None;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
20/NOVEMBER/2019;None;None;0;0;0;0;0;0;None;0;None;None;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
21/NOVEMBER/2019;None;None;0;0;0;0;0;0;None;0;None;None;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
22/NOVEMBER/2019;None;None;0;0;0;0;0;0;None;0;None;None;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
23/NOVEMBER/2019;None;None;0;0;0;0;0;0;None;0;None;None;None;None;0;None;0;None;3343.773;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
24/NOVEMBER/2019;None;None;0;0;0;0;0;0;None;0;None;None;None;None;0;None;0;None;25597.508;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
25/NOVEMBER/2019;None;None;0;0;0;0;0;0;None;0;None;None;None;None;0;None;0;None;23767.125;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
26/NOVEMBER/2019;None;None;0;0;0;0;0;0;1788.1411;0;None;None;None;None;0;None;0;None;29074.479;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
27/NOVEMBER/2019;None;None;0;0;0;0;0;0;None;0;None;None;None;None;0;None;0;None;6338.574;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
28/NOVEMBER/2019;None;None;0;0;0;0;0;0;None;0;None;None;None;None;0;None;0;None;32333.248;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
29/NOVEMBER/2019;None;None;0;0;0;0;0;0;None;0;None;None;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
30/NOVEMBER/2019;None;None;0;0;0;0;0;0;None;0;None;None;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
31/NOVEMBER/2019;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None;None
1/DECEMBER/2019;None;None;0;0;None;0;0;None;None;None;None;None;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
2/DECEMBER/2019;None;None;0;0;0;0;0;0;None;0;None;None;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
3/DECEMBER/2019;None;None;0;0;0;0;0;0;None;0;None;None;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
4/DECEMBER/2019;None;None;0;0;0;0;0;0;None;0;None;None;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
5/DECEMBER/2019;None;None;0;0;0;0;0;0;None;0;None;None;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
6/DECEMBER/2019;None;None;0;0;0;0;0;0;None;0;None;None;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
7/DECEMBER/2019;None;None;0;0;0;0;0;0;None;0;None;None;None;None;0;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
8/DECEMBER/2019;None;None;0;0;0;0;0;0;None;0;None;None;None;None;0;None;0;None;3922.2595;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
9/DECEMBER/2019;None;None;0;0;0;0;0;0;None;0;None;None;None;None;0;None;0;None;14320.831;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
10/DECEMBER/2019;None;None;0;0;0;0;0;0;None;0;None;None;None;None;0;None;0;None;18275.408;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
11/DECEMBER/2019;None;None;0;0;0;0;0;0;None;0;None;None;None;None;0;None;0;None;4734.469;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
12/DECEMBER/2019;None;None;0;0;0;0;0;0;None;0;None;None;None;None;0;None;0;None;1279.1376;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
13/DECEMBER/2019;None;None;0;0;0;15040.287;17.587578;0;None;857.7529;None;None;None;None;0;None;0;None;3664.702;None;None;30489.838;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
14/DECEMBER/2019;None;None;0;0;0;44312.06;37166.266;None;None;45345.52;None;None;None;None;0;None;0;None;0;None;None;45453.83;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
15/DECEMBER/2019;None;None;0;0;0;47959.496;59553.55;None;None;45225.723;None;None;None;None;0;None;0;None;0;None;None;44673.996;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
16/DECEMBER/2019;None;None;0;0;0;40886.08;50968.426;None;None;47614.68;None;None;None;None;0;None;0;None;0;None;None;37407.355;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
17/DECEMBER/2019;None;None;0;0;0;62277.027;75751.805;None;None;20674.629;None;None;None;None;0;None;0;None;0;None;None;43299.188;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
18/DECEMBER/2019;None;None;12278.023;9178.804;0;20080.162;17595.727;None;None;33157.96;None;None;None;None;45.576424;None;0;None;0;None;None;24022.68;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
19/DECEMBER/2019;None;None;80825.14;64002.18;0;40905.418;38730.863;None;None;474.18088;None;None;None;None;0;None;0;None;0;None;None;31787.648;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
20/DECEMBER/2019;None;None;83564.74;61745.797;0;40677.93;53125.5;0;None;47609.848;None;None;None;None;40041.27;None;0;None;0;None;None;33575.426;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
21/DECEMBER/2019;None;None;108824.57;60243.87;31551.883;18355.875;24629.88;None;None;42132.58;None;None;None;None;70260.555;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
22/DECEMBER/2019;None;None;143441.4;64486.434;44758.996;32032.965;16656.793;None;None;0;None;None;None;None;51083.312;None;0;None;0;None;None;36466.242;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
23/DECEMBER/2019;None;None;104681.664;60863.105;70696.98;9604.039;15775.931;None;None;11339.122;None;None;None;None;41489.496;None;0;None;0;None;None;27510.5;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
24/DECEMBER/2019;None;None;47403.78;34815.566;0;0;0;None;None;11247.063;None;None;None;None;56403.13;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
25/DECEMBER/2019;None;None;61616.688;52476.89;0;5294.653;8431.054;None;None;0;None;None;None;None;13892.212;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
26/DECEMBER/2019;None;None;8.655059;0;0;34387.8;64466.79;0;None;None;None;None;None;None;0;None;0;None;0;None;None;4091.0935;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
27/DECEMBER/2019;None;None;0;0;0;28932.406;49753.016;None;None;None;None;None;None;None;0;None;0;None;0;None;None;27469.371;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
28/DECEMBER/2019;None;None;0;0;0;0;0;0;None;None;None;None;None;None;0;None;0;None;0;None;None;45495.066;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
29/DECEMBER/2019;None;None;13876.697;9349.33;0;0;0;None;None;None;None;None;None;None;17058.96;None;0;None;0;None;None;24036.963;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
30/DECEMBER/2019;None;None;91642.28;60939.617;0;0;0;162.60843;None;None;None;None;None;None;28928.658;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
31/DECEMBER/2019;None;None;72126.43;51828.957;0;5332.8325;6629.1826;None;None;None;None;None;None;None;9560.094;None;0;None;0;None;None;0;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
1/JANUARY/2020;None;None;0;0;995.8126;34676.11;51125.074;None;None;None;None;None;None;None;40242.41;None;0;None;0;None;None;5299.1187;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
2/JANUARY/2020;None;None;0;0;68073.54;35050.785;53473.48;None;None;None;None;None;None;None;38420.816;None;0;None;0;None;None;5723.52;None;None;0;0;0;None;None;None;None;None;None;None;None;None;None
3/JANUARY/2020;None;None;38421.508;26017.994;63655.715;34968.887;51511.93;3420.7622;None;None;None;None;None;None;22034.467;None;0;None;0;None;None;0;None;None;23049.984;0;0;None;None;None;None;None;None;None;None;None;None
4/JANUARY/2020;None;None;86642.95;57490.766;66407.63;40417.887;63086.465;3770.573;None;None;None;None;None;None;26663.816;None;0;None;0;None;None;24559.889;None;None;40623.67;0;0;None;None;None;None;None;None;None;None;None;None
5/JANUARY/2020;None;None;67428.945;55915.47;61141.773;39615.555;62161.63;967.01624;None;None;None;None;None;None;26040.592;None;0;None;0;None;None;0;None;None;42343.46;0;0;None;None;None;None;None;None;None;None;None;None
6/JANUARY/2020;None;None;40361.363;39168.035;66616.34;33625.094;51529.15;852.5741;None;None;None;None;None;None;9432.313;None;0;None;0;None;None;4545.1343;None;None;45859.676;0;0;None;None;None;None;None;None;None;None;None;None
7/JANUARY/2020;None;None;60729.53;52609.27;65582.234;34717.81;48703.89;None;None;None;None;None;None;None;0;None;0;None;0;None;None;20320.36;None;None;44047.516;0;0;None;None;None;None;None;None;None;None;None;None
8/JANUARY/2020;None;None;63068.31;52806.47;67092.95;34878.977;48159.188;None;None;None;None;None;None;None;0;None;0;None;0;None;None;2667.4934;None;None;17877.232;0;0;None;None;None;None;None;None;None;None;None;None
9/JANUARY/2020;None;None;60238;54763.797;65339.47;35034.43;50281.48;None;None;None;None;None;None;None;0;None;0;None;0;None;None;21851.744;None;None;35045.402;0;0;None;None;None;None;None;None;None;None;None;None
10/JANUARY/2020;None;None;60151.16;53556.266;59429.05;34828.367;53191.75;None;None;None;None;None;None;None;0;None;0;None;0;None;None;0;None;None;47796.117;0;0;None;None;None;None;None;None;None;None;None;None
11/JANUARY/2020;None;None;70576.47;65293.176;64915.707;38708.457;59787.89;2672.7861;None;None;None;None;None;None;0;None;0;None;0;None;None;0;None;None;34518.164;0;0;None;None;None;None;None;None;None;None;None;None
12/JANUARY/2020;None;None;71793.61;80232.836;70308.6;37758.668;59253.11;2195.0874;None;None;None;None;None;None;0;None;0;None;0;None;None;0;None;None;56445.832;0;0;None;None;None;None;None;None;None;None;None;None
13/JANUARY/2020;None;None;59466.09;63891.227;89555.04;32005.38;50610.184;8526.58;None;None;None;None;None;None;0;None;0;None;0;None;None;0;None;None;65378.45;0;0;None;None;None;None;None;None;None;None;None;None
